"item_number","subjectID","Test","Age","Years_in_education","Gender","TOWRE_wordacc","TOWRE_nonwordacc","ART_HRminusFR","RT","COT","Subject","Trial.order","item_name","Length","Ortho_N","BG_Sum","BG_Mean","BG_Freq_By_Pos","item_type","SUBTLWF","LgSUBTLWF","SUBTLCD","LgSUBTLCD","OLD"
6,"A15","LTA",21,16,"F",95,57,9,823.85,911588.17,"A15",298,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"LG12","TLA",20,16,"M",92,56,4,494.03,447514.12,"LG12",77,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"JP3","LTA",21,13,"M",82,43,1,576.42,1082975.61,"jp3",300,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"AP11","ATL",21,16,"M",84,51,10,666.96,353219.04,"AP11",139,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"SL2","LAT",21,13,"M",100,62,8,459.54,809582.75,"SL2",303,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"A19","TAL",21,15,"F",98,56,9,1191.73,123684.73,"A18",44,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"NH1","TAL",52,18,"M",78,56,33,751.5,787270.19,"NH1",165,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"LM6","TLA",21,16,"M",104,54,5,-2000,809878.58,"lm6",258,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"B15","LTA",47,18,"M",104,63,38,574.46,732700.49,"b15",298,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"A17","ATL",21,16,"F",103,61,4,515.11,511806.36,"A17",141,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"NH2","LAT",54,17,"F",79,56,43,833.49,157620.53,"NH2",52,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"B16","ALT",46,17,"M",103,58,30,487.67,414313.89,"B16",162,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"G20","LAT",73,13,"M",93,60,21,613.65,844296.5,"g20",261,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"ML1","TAL",21,16,"F",83,51,7,625.91,501261.6,"ML1",175,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"BM8","LAT",42,19,"F",79,53,27,754.71,1230547.37,"BM9",212,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"MB10","ATL",59,13,"F",96,56,30,566.65,395973.46,"mb10",130,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"EB5","ATL",21,13,"F",103,60,14,468.62,507460.41,"eb5",180,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"B18","TLA",69,11,"M",85,54,10,727.34,1064413.15,"b18",333,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"JL3","ATL",61,17,"F",75,16,6,791.38,292527.38,"JL3",100,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"B13","TAL",53,15,"M",95,44,26,561.48,167493.9,"B13",57,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"RT4","ALT",21,15,"M",92,57,13,468.79,115890.38,"RT4",40,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
6,"TC14","LAT",21,16,"M",97,56,7,702.93,145048.86,"tc14",54,"pint",4,10,26,259,43,"word","3.27",2.225,1.45,2.09,1.15
7,"AP11","ATL",21,16,"M",84,51,10,716.26,313722.7,"AP11",123,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"NH2","LAT",54,17,"F",79,56,43,787.61,87019.32,"NH2",23,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"SL2","LAT",21,13,"M",100,62,8,506.27,811863.98,"SL2",304,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B15","LTA",47,18,"M",104,63,38,433.29,735081.61,"b15",299,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"A15","LTA",21,16,"F",95,57,9,585.97,891114.31,"A15",290,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"MB10","ATL",59,13,"F",96,56,30,572.26,420111.18,"mb10",139,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"JL3","ATL",61,17,"F",75,16,6,770.76,230485.2,"JL3",78,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"A16","ALT",21,16,"F",97,55,10,509.93,897221.03,"A16",322,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"AA2","ALT",51,16,"F",95,60,37,586.36,399768.04,"AA2",115,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"EB5","ATL",21,13,"F",103,60,14,452.19,461053.66,"eb5",160,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"JB13","TAL",20,16,"M",100,59,7,960.96,515238.98,"JB13",195,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"RT4","ALT",21,15,"M",92,57,13,463.34,108464.07,"RT4",37,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"ML1","TAL",21,16,"F",83,51,7,540.42,491587.37,"ML1",171,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B13","TAL",53,15,"M",95,44,26,1292.67,103819.91,"B13",34,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"JB7","TAL",16,12,"F",90,50,4,417.18,739011.28,"jb7",241,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"A17","ATL",21,16,"F",103,61,4,473.5,521047.75,"A17",145,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"BM8","LAT",42,19,"F",79,53,27,639.22,1223255.11,"BM9",209,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"A18","TLA",21,16,"F",100,57,12,652.53,1313122.64,"A18",228,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"JP3","LTA",21,13,"M",82,43,1,645.23,991245.71,"jp3",264,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"NH1","TAL",52,18,"M",78,56,33,771.65,812929.65,"NH1",175,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B17","ATL",59,14,"M",97,49,17,482.83,521183.47,"b17",196,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B19","TAL",56,16,"M",92,50,15,577.63,843563.85,"B19",281,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"NH7","TAL",53,12,"M",88,51,12,549.71,885391.53,"nh7",296,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"A19","TAL",21,15,"F",98,56,9,749.42,88983.74,"A18",30,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"LG12","TLA",20,16,"M",92,56,4,534.79,457105.13,"LG12",81,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"TC14","LAT",21,16,"M",97,56,7,1394.63,94445.77,"tc14",34,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B18","TLA",69,11,"M",85,54,10,582.67,1059317.88,"b18",331,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"LM6","TLA",21,16,"M",104,54,5,461.8,800304.18,"lm6",254,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"GB9","ALT",21,11,"F",78,41,18,417.71,63690.35,"GB9",24,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"HB7","LTA",21,16,"M",84,49,5,488.55,583919.68,"HB8",217,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B12","TLA",58,13,"M",93,47,8,528.17,146263.01,"fb11",47,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"B16","ALT",46,17,"M",103,58,30,528.37,457440.36,"B16",180,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"AA1","LTA",52,11,"M",68,34,15,739.81,915686.65,"AA1",330,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
7,"G20","LAT",73,13,"M",93,60,21,517.14,927535.59,"g20",295,"coast",5,3,263,161,172,"word","26.69",3.134,9.48,2.901,1.65
8,"G20","LAT",73,13,"M",93,60,21,580.86,888688.46,"g20",279,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"RT4","ALT",21,15,"M",92,57,13,378.02,83654.21,"RT4",27,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B15","LTA",47,18,"M",104,63,38,466.36,715832.88,"b15",291,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"BM8","LAT",42,19,"F",79,53,27,790.38,1176137.49,"BM9",190,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"LM6","TLA",21,16,"M",104,54,5,-1410.81,725540.51,"lm6",230,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"AA2","ALT",51,16,"F",95,60,37,498.06,389928.48,"AA2",111,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"AA1","LTA",52,11,"M",68,34,15,532.89,942205.23,"AA1",340,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"MB10","ATL",59,13,"F",96,56,30,631.64,382452.81,"mb10",125,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"NH1","TAL",52,18,"M",78,56,33,672.72,771357.06,"NH1",159,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"JB13","TAL",20,16,"M",100,59,7,883.79,530707.97,"JB13",201,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"SL2","LAT",21,13,"M",100,62,8,490.79,861334.77,"SL2",324,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"EB5","ATL",21,13,"F",103,60,14,502.86,477138.67,"eb5",167,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"A15","LTA",21,16,"F",95,57,9,575.76,854541.07,"A15",275,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B13","TAL",53,15,"M",95,44,26,529.49,172605.82,"B13",59,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"LG12","TLA",20,16,"M",92,56,4,455.52,420689.25,"LG12",66,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"A17","ATL",21,16,"F",103,61,4,517.1,590474.95,"A17",173,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"JB7","TAL",16,12,"F",90,50,4,466.47,736730.08,"jb7",240,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"A18","TLA",21,16,"F",100,57,12,857.83,1320349.18,"A18",231,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"NH2","LAT",54,17,"F",79,56,43,534.36,136023.89,"NH2",43,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"JL3","ATL",61,17,"F",75,16,6,637.44,216714.71,"JL3",73,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B12","TLA",58,13,"M",93,47,8,484.01,182562.33,"fb11",60,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"NH7","TAL",53,12,"M",88,51,12,503.77,895149.12,"nh7",300,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B16","ALT",46,17,"M",103,58,30,458.85,409734.82,"B16",160,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B18","TLA",69,11,"M",85,54,10,642.33,1026914.59,"b18",319,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"GB9","ALT",21,11,"F",78,41,18,435.76,127230.81,"GB9",51,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"JP3","LTA",21,13,"M",82,43,1,505.08,986650.06,"jp3",262,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B19","TAL",56,16,"M",92,50,15,758.57,870022.53,"B19",291,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"ML1","TAL",21,16,"F",83,51,7,675.13,483644.84,"ML1",168,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"AP11","ATL",21,16,"M",84,51,10,548.92,348057.21,"AP11",137,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"B17","ATL",59,14,"M",97,49,17,492.57,499869.89,"b17",187,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"TC14","LAT",21,16,"M",97,56,7,644.53,147563.19,"tc14",55,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"A19","TAL",21,15,"F",98,56,9,459.02,65938.55,"A18",21,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"A16","ALT",21,16,"F",97,55,10,554.9,916519.71,"A16",330,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
8,"HB7","LTA",21,16,"M",84,49,5,517.71,567634.93,"HB8",210,"reach",5,8,297,185,177,"word","56.92",3.463,23.76,3.3,1.45
9,"ML1","TAL",21,16,"F",83,51,7,482.11,503709.3,"ML1",176,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B16","ALT",46,17,"M",103,58,30,529.11,431248.1,"B16",169,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"AA1","LTA",52,11,"M",68,34,15,654.57,910691.95,"AA1",328,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"A19","TAL",21,15,"F",98,56,9,682.18,137322.02,"A18",49,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"HB7","LTA",21,16,"M",84,49,5,571.37,588548.68,"HB8",219,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B19","TAL",56,16,"M",92,50,15,650.19,841099.48,"B19",280,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B17","ATL",59,14,"M",97,49,17,814.7,543779.19,"b17",205,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B13","TAL",53,15,"M",95,44,26,1560.83,100439.75,"B13",33,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"JB7","TAL",16,12,"F",90,50,4,465.22,729603.39,"jb7",237,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"SL2","LAT",21,13,"M",100,62,8,607.5,885545.68,"SL2",334,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"GB9","ALT",21,11,"F",78,41,18,460.26,146029.87,"GB9",59,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"JL3","ATL",61,17,"F",75,16,6,734.33,227937.58,"JL3",77,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"JP3","LTA",21,13,"M",82,43,1,634.48,1072901.81,"jp3",296,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"NH2","LAT",54,17,"F",79,56,43,538.28,133676.07,"NH2",42,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"NH1","TAL",52,18,"M",78,56,33,596.23,792465.28,"NH1",167,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"MB10","ATL",59,13,"F",96,56,30,974.59,348534.57,"mb10",112,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B15","LTA",47,18,"M",104,63,38,414.94,649261.58,"b15",264,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"A18","TLA",21,16,"F",100,57,12,373.49,1379759.95,"A18",256,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"A16","ALT",21,16,"F",97,55,10,738.94,923879.51,"A16",333,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"RT4","ALT",21,15,"M",92,57,13,486.18,110745.25,"RT4",38,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"AA2","ALT",51,16,"F",95,60,37,773.63,376709.18,"AA2",106,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"LG12","TLA",20,16,"M",92,56,4,507.72,489491.47,"LG12",94,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"TC14","LAT",21,16,"M",97,56,7,622.79,102521.61,"tc14",37,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B12","TLA",58,13,"M",93,47,8,613.53,88995.04,"fb11",26,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"A17","ATL",21,16,"F",103,61,4,530.73,538398.24,"A17",152,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"JB13","TAL",20,16,"M",100,59,7,694.95,553936.42,"JB13",210,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"AP11","ATL",21,16,"M",84,51,10,974.83,342895.37,"AP11",135,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"G20","LAT",73,13,"M",93,60,21,650.62,898562.6,"g20",283,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"EB5","ATL",21,13,"F",103,60,14,355.85,447566.23,"eb5",154,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"LM6","TLA",21,16,"M",104,54,5,667.07,709788.52,"lm6",225,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"B18","TLA",69,11,"M",85,54,10,670.63,1022102.38,"b18",317,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"A15","LTA",21,16,"F",95,57,9,561.07,904267.02,"A15",295,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"BM8","LAT",42,19,"F",79,53,27,650.39,1213332.31,"BM9",205,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
9,"NH7","TAL",53,12,"M",88,51,12,643.74,797306.96,"nh7",261,"will",4,16,97,35,26,"word","2,123.65",5.035,96.91,3.91,1
10,"B17","ATL",59,14,"M",97,49,17,635.73,514206.6,"b17",193,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"AP11","ATL",21,16,"M",84,51,10,558.78,333287.71,"AP11",131,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"B19","TAL",56,16,"M",92,50,15,693.33,892751.34,"B19",300,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"B16","ALT",46,17,"M",103,58,30,608.04,426369.31,"B16",167,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"G20","LAT",73,13,"M",93,60,21,587.95,866425.88,"g20",270,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"B12","TLA",58,13,"M",93,47,8,672.48,156686.56,"fb11",51,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"A19","TAL",21,15,"F",98,56,9,689.06,91548.01,"A18",31,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"EB5","ATL",21,13,"F",103,60,14,403.93,493573.35,"eb5",174,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"MB10","ATL",59,13,"F",96,56,30,464.84,359108,"mb10",116,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"HB7","LTA",21,16,"M",84,49,5,570.73,509023.17,"HB8",185,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"JL3","ATL",61,17,"F",75,16,6,1014.76,210753.59,"JL3",71,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"B18","TLA",69,11,"M",85,54,10,992.39,982389.2,"b18",302,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"JB7","TAL",16,12,"F",90,50,4,911.27,691006.03,"jb7",221,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"B13","TAL",53,15,"M",95,44,26,533.72,174953.62,"B13",60,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"GB9","ALT",21,11,"F",78,41,18,488.06,122418.66,"GB9",49,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"LG12","TLA",20,16,"M",92,56,4,777.42,413279.52,"LG12",63,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"AA2","ALT",51,16,"F",95,60,37,557.82,462811.34,"AA2",140,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"NH2","LAT",54,17,"F",79,56,43,529.78,160268.08,"NH2",53,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"JP3","LTA",21,13,"M",82,43,1,573.86,1050323.16,"jp3",287,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"B15","LTA",47,18,"M",104,63,38,496.08,690739.6,"b15",281,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"A17","ATL",21,16,"F",103,61,4,684.46,535900.57,"A17",151,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"SL2","LAT",21,13,"M",100,62,8,568.25,863649.31,"SL2",325,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"NH1","TAL",52,18,"M",78,56,33,672.54,752693.54,"NH1",152,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"A16","ALT",21,16,"F",97,55,10,911.2,926427.14,"A16",334,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"A15","LTA",21,16,"F",95,57,9,638.03,824935.18,"A15",263,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"JB13","TAL",20,16,"M",100,59,7,712.91,570654.26,"JB13",217,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"BM8","LAT",42,19,"F",79,53,27,456.77,1178735.03,"BM9",191,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"TC14","LAT",21,16,"M",97,56,7,620.98,97659.46,"tc14",35,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"A18","TLA",21,16,"F",100,57,12,447.21,1372966.34,"A18",253,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"LM6","TLA",21,16,"M",104,54,5,628.02,815889.65,"lm6",260,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"NH7","TAL",53,12,"M",88,51,12,497.36,847876.49,"nh7",281,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"RT4","ALT",21,15,"M",92,57,13,696.32,157717.48,"RT4",56,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"AA1","LTA",52,11,"M",68,34,15,480.12,844379.75,"AA1",302,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
10,"ML1","TAL",21,16,"F",83,51,7,569,451391.87,"ML1",155,"wide",4,13,115,62,246,"word","23.8",3.085,11.71,2.993,1.25
11,"A15","LTA",21,16,"F",95,57,9,617.17,832628.04,"A15",266,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"G20","LAT",73,13,"M",93,60,21,816.84,849125.34,"g20",263,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"ML1","TAL",21,16,"F",83,51,7,783.89,478616.25,"ML1",166,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"A17","ATL",21,16,"F",103,61,4,462.82,540746.06,"A17",153,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"B13","TAL",53,15,"M",95,44,26,1015.09,109481.31,"B13",36,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"B12","TLA",58,13,"M",93,47,8,553.83,140157.42,"fb11",45,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"AA1","LTA",52,11,"M",68,34,15,492.98,871654.32,"AA1",313,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"NH2","LAT",54,17,"F",79,56,43,492.07,106434.66,"NH2",31,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"JB7","TAL",16,12,"F",90,50,4,624.5,755795.65,"jb7",248,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"B16","ALT",46,17,"M",103,58,30,691.12,363311.42,"B16",141,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"B19","TAL",56,16,"M",92,50,15,599.39,821334.63,"B19",272,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"EB5","ATL",21,13,"F",103,60,14,387.98,498069.16,"eb5",176,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"A19","TAL",21,15,"F",98,56,9,648.51,147179.5,"A18",53,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"JL3","ATL",61,17,"F",75,16,6,637.07,262938.29,"JL3",90,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"HB7","LTA",21,16,"M",84,49,5,462.44,536986.81,"HB8",197,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"MB10","ATL",59,13,"F",96,56,30,471.9,328869.66,"mb10",104,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"B17","ATL",59,14,"M",97,49,17,514.7,579462.77,"b17",219,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"A18","TLA",21,16,"F",100,57,12,445.93,1377495.4,"A18",255,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"B18","TLA",69,11,"M",85,54,10,447.33,1031693.52,"b18",321,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"AA2","ALT",51,16,"F",95,60,37,489.07,429832.76,"AA2",127,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"RT4","ALT",21,15,"M",92,57,13,446.02,160231.77,"RT4",57,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"AP11","ATL",21,16,"M",84,51,10,966.96,303632.16,"AP11",119,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
11,"GB9","ALT",21,11,"F",78,41,18,555.2,136239.04,"GB9",55,"child",5,3,138,21,34,"word","157.65",3.905,36.56,3.487,1.85
